model_id,provider,repo_name,canonical_model_key,family,base_hint,unaligned,is_packaged,packaging_detected,quant_detected,created_at,last_modified,license,downloads,likes
Panchovix/Wizard-Vicuna-30B-Uncensored-lxctx-PI-16384-LoRA-4bit-32g,Panchovix,Wizard-Vicuna-30B-Uncensored-lxctx-PI-16384-LoRA-4bit-32g,wizard-vicuna-30b-uncensored-lxctx-pi-16384-lora-32g,none,none,True,,"bin,safetensors",4bit,2023-07-15 06:41:41+00:00,2023-07-17 20:48:32+00:00,,14,4
arogov/llama2_13b_chat_uncensored,arogov,llama2_13b_chat_uncensored,pytorch-model-00001-of-00006,none,none,True,,bin,,2023-07-24 16:57:03+00:00,2023-08-06 15:29:04+00:00,,14,13
usamakenway/llama2_7b_chat_uncensored-AutoGPTQ_Wizard_Vicuna,usamakenway,llama2_7b_chat_uncensored-AutoGPTQ_Wizard_Vicuna,model-128g,none,none,True,,safetensors,4bit,2023-07-25 13:49:13+00:00,2023-08-01 04:24:09+00:00,,14,2
diffnamehard/Mistral-CatMacaroni-slerp-uncensored-7B,diffnamehard,Mistral-CatMacaroni-slerp-uncensored-7B,model-00001-of-00003,none,none,True,,safetensors,,2023-12-27 10:02:43+00:00,2024-01-01 08:53:44+00:00,,14,9
Orenguteng/Llama-3-8B-LexiFun-Uncensored-V1,Orenguteng,Llama-3-8B-LexiFun-Uncensored-V1,model-00001-of-00004,none,none,True,,safetensors,,2024-04-25 23:13:17+00:00,2025-06-27 20:34:41+00:00,,14,11
braindao/Qwen3-14B-Blunt-Uncensored-experimental-00007,braindao,Qwen3-14B-Blunt-Uncensored-experimental-00007,model-00001-of-00006,model,model,True,,safetensors,,2025-05-20 17:28:01+00:00,2025-05-20 19:42:47+00:00,,14,
braindao/Qwen3-14B-Blunt-Uncensored-experimental-00010,braindao,Qwen3-14B-Blunt-Uncensored-experimental-00010,model-00001-of-00006,model,model,True,,safetensors,,2025-05-20 20:30:38+00:00,2025-05-20 20:36:44+00:00,,14,
hiepnh/Wizard-Vicuna-7B-Uncensored-HF-sharded,hiepnh,Wizard-Vicuna-7B-Uncensored-HF-sharded,pytorch-model-00001-of-00014,none,none,True,,bin,,2023-05-25 05:04:05+00:00,2023-05-25 07:32:05+00:00,,13,1
Monero/WizardLM-OpenAssistant-30b-Uncensored-4bit,Monero,WizardLM-OpenAssistant-30b-Uncensored-4bit,128g,none,none,True,,"bin,safetensors",4bit,2023-05-26 06:15:01+00:00,2023-05-26 18:58:48+00:00,,13,7
Squish42/WizardLM-7B-Uncensored-GPTQ-8bit-128g,Squish42,WizardLM-7B-Uncensored-GPTQ-8bit-128g,wizardlm-7b-uncensored,none,none,True,,safetensors,"8bit,gptq",2023-06-23 03:34:32+00:00,2023-06-23 04:12:03+00:00,,13,2
wesley7137/wizard-vicuna-7b-uncensored,wesley7137,wizard-vicuna-7b-uncensored,pytorch-model,none,none,True,,bin,,2023-06-25 10:25:44+00:00,2023-06-29 00:11:18+00:00,,13,2
usamakenway/Wizard-Vicuna-13B-Uncensored-AutoGPTQ,usamakenway,Wizard-Vicuna-13B-Uncensored-AutoGPTQ,model-128g,none,none,True,,safetensors,4bit,2023-06-26 09:15:06+00:00,2023-07-01 15:12:32+00:00,,13,1
Panchovix/WizardLM-Uncensored-SuperCOT-StoryTelling-30b-SuperHOT-8k,Panchovix,WizardLM-Uncensored-SuperCOT-StoryTelling-30b-SuperHOT-8k,pytorch-model-00001-of-00007,none,none,True,,bin,,2023-06-26 20:36:56+00:00,2023-07-04 21:39:29+00:00,,13,2
nkpz/open_llama_7b_qlora_uncensored-gptq,nkpz,open_llama_7b_qlora_uncensored-gptq,1g-act-order,none,none,True,,"bin,safetensors","4bit,gptq",2023-07-06 08:32:58+00:00,2023-07-06 08:47:29+00:00,,13,
usamakenway/Wizard-Vicuna-7B-Uncensored-SuperHOT-8K-AutoGPTQ,usamakenway,Wizard-Vicuna-7B-Uncensored-SuperHOT-8K-AutoGPTQ,model-128g,none,none,True,,safetensors,4bit,2023-07-18 09:56:47+00:00,2023-07-18 09:58:49+00:00,,13,1
CONCISE/LLaMa_V2-13B-Chat-Uncensored-GGML,CONCISE,LLaMa_V2-13B-Chat-Uncensored-GGML,llama-v2-13b-chat-uncensored-f16-unquantized-ggml,none,none,True,,bin,"fp16,q4_0,q5_0,q5_1",2023-08-02 04:26:09+00:00,2023-08-07 15:47:42+00:00,,13,7
zohaib99k/WizardLM-7B-uncensored-GPTQ,zohaib99k,WizardLM-7B-uncensored-GPTQ,wizardlm-7b-uncensored-128g-ooba-no-act-order,none,none,True,,safetensors,"4bit,gptq",2023-08-03 07:58:49+00:00,2023-08-03 08:24:53+00:00,,13,
Aspik101/WizardVicuna-Uncensored-3B-instruct-PL-lora_GPTQ,Aspik101,WizardVicuna-Uncensored-3B-instruct-PL-lora_GPTQ,model-128g,none,none,True,,bin,4bit,2023-08-07 13:07:32+00:00,2023-08-07 13:09:17+00:00,,13,
YokaiKoibito/llama2_70b_chat_uncensored-fp16,YokaiKoibito,llama2_70b_chat_uncensored-fp16,pytorch-model-00001-of-00015,none,none,True,,bin,fp16,2023-08-12 03:32:17+00:00,2023-10-12 22:29:07+00:00,,13,2
QuixiAI/WizardLM-1.0-Uncensored-CodeLlama-34b,QuixiAI,WizardLM-1.0-Uncensored-CodeLlama-34b,pytorch-model-00001-of-00007,none,none,True,,bin,,2023-08-29 02:17:29+00:00,2023-09-05 20:03:54+00:00,,13,27
DevsDoCode/LLama-3-8b-Uncensored-Q5_K_S-GGUF,DevsDoCode,LLama-3-8b-Uncensored-Q5_K_S-GGUF,llama-3-8b-uncensored-k-s,none,none,True,,gguf,q5_k_s,2024-05-06 11:34:24+00:00,2024-05-06 16:29:10+00:00,,13,2
roleplaiapp/DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-IQ4_XS-GGUF,roleplaiapp,DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-IQ4_XS-GGUF,deepseek-r1-distill-llama-70b-uncensored-v2-xs,none,none,True,,gguf,"iq4,iq4_xs",2025-01-31 08:25:32+00:00,2025-01-31 08:29:50+00:00,,13,
braindao/Qwen3-14B-Uncensored-experimental-v04,braindao,Qwen3-14B-Uncensored-experimental-v04,model-00001-of-00006,model,model,True,,safetensors,,2025-05-20 15:51:48+00:00,2025-05-20 15:55:54+00:00,,13,
braindao/Qwen3-14B-Blunt-Uncensored-experimental-00006,braindao,Qwen3-14B-Blunt-Uncensored-experimental-00006,model-00001-of-00006,model,model,True,,safetensors,,2025-05-20 16:57:46+00:00,2025-05-20 19:10:26+00:00,,13,
braindao/Qwen3-14B-Blunt-Uncensored-experimental-00009,braindao,Qwen3-14B-Blunt-Uncensored-experimental-00009,model-00001-of-00006,model,model,True,,safetensors,,2025-05-20 20:16:33+00:00,2025-05-20 20:20:23+00:00,,13,
braindao/Qwen3-14B-Blunt-Uncensored-experimental-00011,braindao,Qwen3-14B-Blunt-Uncensored-experimental-00011,model-00001-of-00006,model,model,True,,safetensors,,2025-05-21 13:46:30+00:00,2025-05-21 19:26:37+00:00,,13,
nicoboss/MedraN-E4B-Uncensored-EP7,nicoboss,MedraN-E4B-Uncensored-EP7,model-00001-of-00004,none,none,True,,safetensors,,2025-08-02 11:29:58+00:00,2025-08-02 12:00:10+00:00,,13,1
usamakenway/WizardLM-7B-uncensored-GPTQ-4bit-128g,usamakenway,WizardLM-7B-uncensored-GPTQ-4bit-128g,wizardlm-7b-uncensored-128g-compat-no-act-order,none,none,True,,safetensors,"4bit,gptq",2023-05-24 08:53:52+00:00,2023-05-24 09:33:10+00:00,,12,
Squish42/WizardLM-7B-Uncensored-GPTQ-act_order-8bit,Squish42,WizardLM-7B-Uncensored-GPTQ-act_order-8bit,wizardlm-7b-uncensored,none,none,True,,safetensors,"8bit,gptq",2023-06-19 22:42:21+00:00,2023-06-20 06:36:48+00:00,,12,
millstein0/WizardVicuna-Uncensored-superHOT30B-4bit-128g-GPTQ,millstein0,WizardVicuna-Uncensored-superHOT30B-4bit-128g-GPTQ,wvush30b,none,none,True,,safetensors,"4bit,gptq",2023-06-26 05:00:42+00:00,2023-06-26 05:11:58+00:00,,12,
Honkware/Wizard-Vicuna-13B-Uncensored-SpQR,Honkware,Wizard-Vicuna-13B-Uncensored-SpQR,wizard-vicuna-13b-uncensored-spqr,none,none,True,,safetensors,,2023-07-09 21:10:01+00:00,2023-07-10 03:32:50+00:00,,12,1
localmodels/Wizard-Vicuna-13B-Uncensored-SuperHOT-8K-GPTQ,localmodels,Wizard-Vicuna-13B-Uncensored-SuperHOT-8K-GPTQ,wizard-vicuna-13b-uncensored-superhot-8k-128g-no-act-order,none,none,True,,safetensors,"4bit,gptq",2023-07-14 06:57:36+00:00,2023-07-14 06:57:37+00:00,,12,3
seonglae/wizardlm-7b-uncensored-gptq,seonglae,wizardlm-7b-uncensored-gptq,model-128g,none,none,True,,"bin,safetensors","4bit,gptq",2023-07-15 08:13:35+00:00,2023-07-19 08:54:53+00:00,,12,
bodaay/Wizard-Vicuna-7B-Uncensored-ONNX,bodaay,Wizard-Vicuna-7B-Uncensored-ONNX,decoder-model-merged,none,none,True,,onnx,,2023-07-16 16:18:44+00:00,2023-07-16 18:06:51+00:00,,12,
roleplaiapp/roleplai-13b-v1-uncensored,roleplaiapp,roleplai-13b-v1-uncensored,pytorch-model-00001-of-00003,none,none,True,,bin,,2023-08-09 23:47:58+00:00,2024-05-01 06:31:25+00:00,,12,5
Dietmar2020/WizardLM-1.0-Uncensored-Llama2-13b-GermanQuad-V2-16Bit_V3,Dietmar2020,WizardLM-1.0-Uncensored-Llama2-13b-GermanQuad-V2-16Bit_V3,pytorch-model-00001-of-00003,none,none,True,,bin,,2023-08-17 07:11:50+00:00,2023-08-17 07:31:05+00:00,,12,
CONCISE/LLaMa_V2-13B-Instruct-Uncensored-HF,CONCISE,LLaMa_V2-13B-Instruct-Uncensored-HF,pytorch-model-00001-of-00003,none,none,True,,bin,,2023-08-17 09:12:03+00:00,2023-08-17 15:46:16+00:00,,12,1
DevsDoCode/LLama-3-8b-Uncensored-Q3_K_M-GGUF,DevsDoCode,LLama-3-8b-Uncensored-Q3_K_M-GGUF,llama-3-8b-uncensored-k-m,none,none,True,,gguf,q3_k_m,2024-05-06 05:57:44+00:00,2024-05-06 06:58:01+00:00,,12,2
matrixportalx/Llama-3.2-3B-Instruct-uncensored-Q4_K_M-GGUF,matrixportalx,Llama-3.2-3B-Instruct-uncensored-Q4_K_M-GGUF,llama-3-2-3b-instruct-uncensored,llama,chuanli11/llama-3.2-3b-instruct-uncensored,True,,gguf,q4_k_m,2024-12-03 00:24:40+00:00,2024-12-03 00:24:54+00:00,,12,1
roleplaiapp/Qwen2.5-Coder-14B-Instruct-Uncensored-Q4_K_M-GGUF,roleplaiapp,Qwen2.5-Coder-14B-Instruct-Uncensored-Q4_K_M-GGUF,qwen2-5-coder-14b-instruct-uncensored-k-m,none,none,True,,gguf,"4-bit,q4_k_m",2025-01-31 04:25:43+00:00,2025-01-31 04:26:15+00:00,,12,1
roleplaiapp/DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-Q3_K_S-GGUF,roleplaiapp,DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-Q3_K_S-GGUF,deepseek-r1-distill-llama-70b-uncensored-v2-k-s,none,none,True,,gguf,q3_k_s,2025-01-31 07:58:38+00:00,2025-01-31 08:00:26+00:00,,12,
Kfjjdjdjdhdhd/Gemma-3-4b-it-Uncensored-DBL-X-int2-quantized,Kfjjdjdjdhdhd,Gemma-3-4b-it-Uncensored-DBL-X-int2-quantized,model-00001-of-00004,model,model,True,,safetensors,,2025-03-20 16:35:32+00:00,2025-03-20 19:36:15+00:00,,12,1
RichardErkhov/jeffmeloy_-_Qwen2.5-7B-nerd-uncensored-v1.1-gguf,RichardErkhov,jeffmeloy_-_Qwen2.5-7B-nerd-uncensored-v1.1-gguf,qwen2-5-7b-nerd-uncensored-v1-1-xs,none,none,True,,gguf,"iq3_m,iq3_s,iq3_xs,iq4_nl,iq4_xs,q2_k,q3_k,q3_k_l,q3_k_m,q3_k_s,q4_0,q4_1,q4_k,q4_k_m,q4_k_s",2025-04-21 16:26:49+00:00,2025-04-21 18:41:56+00:00,,12,
ethan1278/Wizard-Vicuna-7B-Uncensored-sharded-bf16,ethan1278,Wizard-Vicuna-7B-Uncensored-sharded-bf16,pytorch-model-00001-of-00007,none,none,True,,bin,bf16,2023-06-22 01:55:04+00:00,2023-06-22 02:35:01+00:00,,11,
Panchovix/WizardLM-Uncensored-SuperCOT-StoryTelling-30b-SuperHOT-8k-4bit-32g,Panchovix,WizardLM-Uncensored-SuperCOT-StoryTelling-30b-SuperHOT-8k-4bit-32g,wizardlm-uncensored-supercot-storytelling-30b-superhot-8k-32g,none,none,True,,"bin,safetensors",4bit,2023-06-26 22:50:20+00:00,2023-07-06 18:09:47+00:00,,11,1
localmodels/Wizard-Vicuna-7B-Uncensored-GPTQ,localmodels,Wizard-Vicuna-7B-Uncensored-GPTQ,wizard-vicuna-7b-uncensored-128g-no-act-order,none,none,True,,safetensors,"4bit,gptq",2023-07-13 06:20:41+00:00,2023-07-13 06:20:44+00:00,,11,
localmodels/WizardLM-7B-v1.0-Uncensored-GPTQ,localmodels,WizardLM-7B-v1.0-Uncensored-GPTQ,wizardlm-7b-v1-0-uncensored-128g-no-act-order,none,none,True,,safetensors,"4bit,gptq",2023-07-14 06:44:44+00:00,2023-07-14 06:44:44+00:00,,11,
Panchovix/Wizard-Vicuna-30B-Uncensored-lxctx-PI-16384-LoRA-fp16,Panchovix,Wizard-Vicuna-30B-Uncensored-lxctx-PI-16384-LoRA-fp16,pytorch-model-00001-of-00007,none,none,True,,bin,fp16,2023-07-15 01:41:03+00:00,2023-07-17 20:01:30+00:00,,11,
ethan1278/WizardLM-Uncensored-Falcon-7b-sharded-bf16,ethan1278,WizardLM-Uncensored-Falcon-7b-sharded-bf16,pytorch-model-00001-of-00008,none,none,True,,bin,bf16,2023-07-17 06:01:19+00:00,2023-07-17 07:37:34+00:00,,11,
haramberesearch/llama2_xs_460M_uncensored,haramberesearch,llama2_xs_460M_uncensored,model,model,model,True,,safetensors,,2023-12-19 12:10:38+00:00,2023-12-19 12:43:52+00:00,,11,2
olafgeibig/MemGPT-DPO-uncensored-GGUF,olafgeibig,MemGPT-DPO-uncensored-GGUF,memgpt-dpo-uncensored-k-m,none,none,True,,gguf,"fp16,q4_k_m,q5_k_m,q6_k",2024-02-15 08:25:16+00:00,2024-02-15 10:26:19+00:00,,11,1
SicariusSicariiStuff/Phi-3.5-mini-instruct_Uncensored,SicariusSicariiStuff,Phi-3.5-mini-instruct_Uncensored,model-00001-of-00002,none,none,True,,safetensors,,2024-08-22 00:33:39+00:00,2025-03-09 17:04:30+00:00,,11,24
Caril/Nidum-Llama-3.2-3B-Uncensored-Instruct-gguf,Caril,Nidum-Llama-3.2-3B-Uncensored-Instruct-gguf,content-model,none,none,True,,gguf,,2025-01-23 00:44:54+00:00,2025-01-23 01:50:58+00:00,,11,
roleplaiapp/DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-Q2_K-GGUF,roleplaiapp,DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-Q2_K-GGUF,deepseek-r1-distill-llama-70b-uncensored-v2-k,none,none,True,,gguf,q2_k,2025-01-31 07:42:07+00:00,2025-01-31 07:43:36+00:00,,11,
DavidAU/SOLAR-10.7B-Instruct-v1.0-uncensored-Q8_0-GGUF,DavidAU,SOLAR-10.7B-Instruct-v1.0-uncensored-Q8_0-GGUF,solar-10-7b-instruct-v1-0-uncensored,none,none,True,,gguf,q8_0,2024-04-17 10:02:55+00:00,2024-04-17 10:03:21+00:00,,10,1
leepokai/un-censored-zh-ver1,leepokai,un-censored-zh-ver1,unsloth,none,none,,,gguf,q8_0,2024-06-30 09:07:57+00:00,2024-06-30 09:18:35+00:00,,10,
explorewithai/ChatFrame-Uncensored-Instruct-Small,explorewithai,ChatFrame-Uncensored-Instruct-Small,model-00001-of-00004,none,none,True,,safetensors,,2024-08-18 00:11:08+00:00,2024-08-19 17:36:22+00:00,,10,2
matrixportalx/L3.1-Dark-Planet-SpinFire-Uncensored-8B-GGUF,matrixportalx,L3.1-Dark-Planet-SpinFire-Uncensored-8B-GGUF,l3-1-dark-planet-spinfire-uncensored-8b,l3.1,davidau/l3.1-dark-planet-spinfire-uncensored-8b,True,,gguf,"q4_k_m,q4_k_s,q5_k_m,q5_k_s",2025-01-13 14:44:23+00:00,2025-01-13 15:51:39+00:00,,10,2
roleplaiapp/Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q4_K_M-GGUF,roleplaiapp,Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q4_K_M-GGUF,qwen2-5-14b-deepseek-r1-1m-uncensored-k-m,none,none,True,,gguf,"4-bit,q4_k_m",2025-01-29 12:59:32+00:00,2025-01-29 13:00:09+00:00,,10,
roleplaiapp/Qwen2.5-Coder-14B-Instruct-Uncensored-Q6_K-GGUF,roleplaiapp,Qwen2.5-Coder-14B-Instruct-Uncensored-Q6_K-GGUF,qwen2-5-coder-14b-instruct-uncensored-k,none,none,True,,gguf,q6_k,2025-01-31 04:18:47+00:00,2025-01-31 04:19:33+00:00,,10,
roleplaiapp/Qwen2.5-Coder-14B-Instruct-Uncensored-Q5_K_M-GGUF,roleplaiapp,Qwen2.5-Coder-14B-Instruct-Uncensored-Q5_K_M-GGUF,qwen2-5-coder-14b-instruct-uncensored-k-m,none,none,True,,gguf,q5_k_m,2025-01-31 04:28:18+00:00,2025-01-31 04:28:59+00:00,,10,
gurol-prog/llama3.1-8B-Big-Alpaca-Uncensored,gurol-prog,llama3.1-8B-Big-Alpaca-Uncensored,unsloth-k-m,none,none,True,,gguf,q4_k_m,2025-06-17 23:55:08+00:00,2025-06-18 01:41:13+00:00,,10,
wesley7137/Llama-2-13B-Nous-Hermes-vicuna-uncensored-mastermod-spych,wesley7137,Llama-2-13B-Nous-Hermes-vicuna-uncensored-mastermod-spych,checkpoint-204-adapter-model,none,none,True,,"bin,pt,pth",,2023-07-31 23:55:38+00:00,2023-08-01 00:11:05+00:00,,9,5
NovNovikov/SOLAR-10.7B-Instruct-v1.0-uncensored-Q6_K-GGUF,NovNovikov,SOLAR-10.7B-Instruct-v1.0-uncensored-Q6_K-GGUF,solar-10-7b-instruct-v1-0-uncensored-k,none,none,True,,gguf,q6_k,2024-05-27 00:02:23+00:00,2024-05-27 00:02:49+00:00,,9,2
sdasd112132/Vision-8B-MiniCPM-2_5-Uncensored-and-Detailed-4bit,sdasd112132,Vision-8B-MiniCPM-2_5-Uncensored-and-Detailed-4bit,model-00001-of-00002,none,none,True,,safetensors,"4-bit,4bit",2024-05-30 13:17:09+00:00,2024-06-01 15:56:43+00:00,,9,32
WbjuSrceu/gamme2b-Uncensored_and_unlimited,WbjuSrceu,gamme2b-Uncensored_and_unlimited,model-00001-of-00002,none,none,True,,safetensors,,2024-06-04 05:58:13+00:00,2024-06-04 10:28:54+00:00,,9,3
matrixportalx/Llama-3.2-3B-Instruct-uncensored-IQ4_NL-GGUF,matrixportalx,Llama-3.2-3B-Instruct-uncensored-IQ4_NL-GGUF,llama-3-2-3b-instruct-uncensored,llama,chuanli11/llama-3.2-3b-instruct-uncensored,True,,gguf,"imatrix,iq4_nl",2024-12-02 23:51:59+00:00,2024-12-02 23:52:14+00:00,,9,
matrixportalx/L3.2-Rogue-Creative-Instruct-Uncensored-Abliterated-7B-Q4_K_S-GGUF,matrixportalx,L3.2-Rogue-Creative-Instruct-Uncensored-Abliterated-7B-Q4_K_S-GGUF,l3-2-rogue-creative-instruct-uncensored-abliterated-7b,l3.2,davidau/l3.2-rogue-creative-instruct-uncensored-abliterated-7b,True,,gguf,q4_k_s,2025-01-05 08:27:12+00:00,2025-01-05 08:27:39+00:00,,9,
roleplaiapp/Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q3_K_M-GGUF,roleplaiapp,Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q3_K_M-GGUF,qwen2-5-14b-deepseek-r1-1m-uncensored-k-m,none,none,True,,gguf,q3_k_m,2025-01-29 12:56:53+00:00,2025-01-29 12:57:24+00:00,,9,
roleplaiapp/Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q3_K_S-GGUF,roleplaiapp,Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q3_K_S-GGUF,qwen2-5-14b-deepseek-r1-1m-uncensored-k-s,none,none,True,,gguf,q3_k_s,2025-01-29 12:58:13+00:00,2025-01-29 12:58:43+00:00,,9,
roleplaiapp/Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-IQ4_XS-GGUF,roleplaiapp,Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-IQ4_XS-GGUF,qwen2-5-14b-deepseek-r1-1m-uncensored-xs,none,none,True,,gguf,"iq4,iq4_xs",2025-01-29 13:06:26+00:00,2025-01-29 13:07:00+00:00,,9,
roleplaiapp/DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-Q3_K_M-GGUF,roleplaiapp,DeepSeek-R1-Distill-Llama-70B-Uncensored-v2-Q3_K_M-GGUF,deepseek-r1-distill-llama-70b-uncensored-v2-k-m,none,none,True,,gguf,q3_k_m,2025-01-31 07:55:45+00:00,2025-01-31 07:57:53+00:00,,9,
nkpz/DeepHermes-3-Llama-3-8B-Preview-Uncensored-DeLMAT,nkpz,DeepHermes-3-Llama-3-8B-Preview-Uncensored-DeLMAT,model-00001-of-00004,none,none,True,,safetensors,,2025-02-19 15:13:00+00:00,2025-02-19 16:40:25+00:00,,9,5
compan/llama-3.1-8B-lexi-uncensored-v2-instruct,compan,llama-3.1-8B-lexi-uncensored-v2-instruct,llama-3-1-8b-lexi-uncensored-v2-instruct,none,none,True,,safetensors,fp32,2025-06-26 10:30:21+00:00,2025-07-06 08:55:32+00:00,,9,
TheBloke/WizardLM-Uncensored-Falcon-7B-GGML,TheBloke,WizardLM-Uncensored-Falcon-7B-GGML,wizardlm-7b-uncensored-ggccv1,none,none,True,,bin,"fp16,q4_0,q4_1,q5_0,q5_1,q8_0",2023-06-21 13:32:42+00:00,2023-07-07 21:24:51+00:00,,8,30
jphme/phi-1_5_Wizard_Vicuna_uncensored,jphme,phi-1_5_Wizard_Vicuna_uncensored,pytorch-model,none,none,True,,bin,,2023-09-12 17:30:57+00:00,2023-09-21 12:23:23+00:00,,8,27
thirdeyeai/Llama-3.2-3B-Instruct-Uncensored,thirdeyeai,Llama-3.2-3B-Instruct-Uncensored,model-00001-of-00002,model,model,True,,safetensors,,2024-11-22 18:25:41+00:00,2024-11-22 18:36:42+00:00,,8,
roleplaiapp/Qwen2.5-7B-Instruct-Uncensored-Q5_K_M-GGUF,roleplaiapp,Qwen2.5-7B-Instruct-Uncensored-Q5_K_M-GGUF,qwen2-5-7b-instruct-uncensored-k-m,none,none,True,,gguf,q5_k_m,2025-01-27 07:03:15+00:00,2025-01-27 07:04:06+00:00,,8,
roleplaiapp/Qwen2.5-Coder-14B-Instruct-Uncensored-Q4_K_S-GGUF,roleplaiapp,Qwen2.5-Coder-14B-Instruct-Uncensored-Q4_K_S-GGUF,qwen2-5-coder-14b-instruct-uncensored-k-s,none,none,True,,gguf,"4-bit,q4_k_s",2025-01-31 04:26:59+00:00,2025-01-31 04:27:34+00:00,,8,
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt-Reflective,braindao,DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored-Blunt-Reflective,model-00001-of-00006,model,model,True,,safetensors,,2025-03-05 05:32:14+00:00,2025-03-05 05:42:30+00:00,,8,
digitalpipelines/llama2_7b_chat_uncensored-GPTQ,digitalpipelines,llama2_7b_chat_uncensored-GPTQ,model-128g,none,none,True,,safetensors,"4bit,gptq",2023-08-17 18:44:15+00:00,2023-08-18 14:02:31+00:00,,7,
s3nh/ajibawa-2023-Uncensored-Jordan-7B-GGUF,s3nh,ajibawa-2023-Uncensored-Jordan-7B-GGUF,ajibawa-2023-uncensored-jordan-7b-k-s,none,none,True,,gguf,"q2_k,q3_k_s,q4_k_m,q4_k_s,q5_k_s,q6_k,q8_0",2023-10-30 21:07:40+00:00,2023-10-30 21:16:02+00:00,,7,4
minchyeom/MemGPT-DPO-uncensored,minchyeom,MemGPT-DPO-uncensored,model-00001-of-00003,none,none,True,,safetensors,,2024-02-02 00:30:01+00:00,2024-02-04 00:59:59+00:00,,7,5
aifeifei798/llama3-8B-DarkIdol-2.0-Uncensored,aifeifei798,llama3-8B-DarkIdol-2.0-Uncensored,model-00001-of-00004,none,none,True,,safetensors,,2024-06-26 10:40:13+00:00,2024-06-29 20:19:26+00:00,,7,1
matrixportalx/Llama-3.2-3B-Instruct-uncensored-Q3_K_M-GGUF,matrixportalx,Llama-3.2-3B-Instruct-uncensored-Q3_K_M-GGUF,llama-3-2-3b-instruct-uncensored,llama,chuanli11/llama-3.2-3b-instruct-uncensored,True,,gguf,q3_k_m,2024-12-03 00:16:23+00:00,2024-12-03 00:16:33+00:00,,7,
roleplaiapp/Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q4_K_S-GGUF,roleplaiapp,Qwen2.5-14B-DeepSeek-R1-1M-Uncensored-Q4_K_S-GGUF,qwen2-5-14b-deepseek-r1-1m-uncensored-k-s,none,none,True,,gguf,"4-bit,q4_k_s",2025-01-29 13:00:58+00:00,2025-01-29 13:01:34+00:00,,7,
Novaciano/Harmful-1B_Uncensored-GGUF,Novaciano,Harmful-1B_Uncensored-GGUF,harmful-1b-uncensored,none,none,True,,gguf,"4-bit,imatrix",2025-02-06 03:43:05+00:00,2025-02-06 03:48:57+00:00,,7,2
braindao/DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,braindao,DeepSeek-R1-Distill-Qwen-14B-Blunt-Uncensored,model-00001-of-00006,model,model,True,,safetensors,,2025-02-26 22:15:58+00:00,2025-02-27 00:21:03+00:00,,7,
2310Subs/Qwen2.5-0.5B-Instruct-uncensored-GGUF-Q2_0,2310Subs,Qwen2.5-0.5B-Instruct-uncensored-GGUF-Q2_0,qwen2-5-0-5b,none,none,True,,gguf,q2_0,2025-04-09 06:12:48+00:00,2025-04-09 06:19:43+00:00,,7,
DavidAU/L3-Grand-Horror-II-Darkest-Hour-Uncensored-ED2.15-15B,DavidAU,L3-Grand-Horror-II-Darkest-Hour-Uncensored-ED2.15-15B,model-00001-of-00007,none,none,True,,safetensors,,2025-05-26 09:12:40+00:00,2025-05-28 02:27:47+00:00,,7,1
actionpace/Guanaco-13B-Uncensored,actionpace,Guanaco-13B-Uncensored,guanaco-13b-uncensored-1,none,none,True,,gguf,,2023-09-08 10:09:02+00:00,2023-09-08 10:17:07+00:00,,6,
Guilherme34/Samantha-OS1-llama2-13b-chat-lora-uncensored,Guilherme34,Samantha-OS1-llama2-13b-chat-lora-uncensored,adapter-model,none,none,True,,bin,,2023-11-28 14:11:30+00:00,2023-11-28 14:11:50+00:00,,6,1
SoloBSD/solobsd-uncensored-alpaca-sp,SoloBSD,solobsd-uncensored-alpaca-sp,solobsd-uncensored-alpaca-sp-unsloth-k-m,none,none,True,,gguf,q4_k_m,2024-03-09 00:30:44+00:00,2024-03-09 00:30:50+00:00,,6,
bartowski/Llama-3-8B-LexiFun-Uncensored-V1-AWQ,bartowski,Llama-3-8B-LexiFun-Uncensored-V1-AWQ,model-00001-of-00002,none,none,True,,safetensors,"4-bit,awq",2024-04-26 04:07:26+00:00,2024-04-26 04:08:20+00:00,,6,
